experiment,dataset,geometry,h,s,s_tuple,method,sel_train_acc,final_train_acc,final_train_sd,final_test_acc,final_test_sd,paired_dtrain,paired_dtrain_se,paired_dtest,paired_dtest_se,train_loss_U,projection_rate,n_nonfinite
titanic_ball,titanic,ball,3e-06,"(0.5,0.5,0.5)","[0.5, 0.5, 0.5]",non-reversible,0.6653696037847427,0.6743258426966292,0.048467471133857916,0.6842458100558659,0.04737965958247487,0.0009003548196333666,0.0017329476666121412,-0.0011173184357541998,0.0024983999748600994,440.21255409596773,0.0,0
titanic_ball,titanic,ball,3e-06,"(1,1,1)","[1.0, 1.0, 1.0]",non-reversible,0.6660245416913068,0.6755617977528091,0.04694213007232384,0.6855865921787709,0.04528586865475654,0.0015552927261974858,0.0030363289624465604,0.00022346368715084442,0.003584137415049261,440.17673301912396,0.0,0
titanic_ball,titanic,ball,3e-06,"(2,2,2)","[2.0, 2.0, 2.0]",non-reversible,0.6691011235955056,0.6803370786516855,0.04808214260849352,0.6860335195530725,0.05193327660105899,0.004631874630396244,0.004135676821770896,0.0006703910614525199,0.005817571417628968,439.96069352837134,0.0,0
titanic_ball,titanic,ball,3e-06,"(3,3,3)","[3.0, 3.0, 3.0]",non-reversible,0.6698122412773506,0.6851685393258429,0.04850368021157162,0.6905027932960894,0.049365795686449034,0.005342992312241259,0.004568687059490836,0.00513966480446927,0.0068415419013512346,439.5800229603819,0.0,0
titanic_ball,titanic,ball,3e-06,"(5,5,5)","[5.0, 5.0, 5.0]",non-reversible,0.6731505026611473,0.6843820224719102,0.04799748672651987,0.6954189944134077,0.053295620906084314,0.008681253696037809,0.005324964611423717,0.01005586592178772,0.008576222673869241,438.7977097417338,0.0,0
titanic_ball,titanic,ball,3e-06,"(7,7,7)","[7.0, 7.0, 7.0]",non-reversible,0.673972501478415,0.6880337078651685,0.05095740985359737,0.6981005586592178,0.04727964789553456,0.009503252513305758,0.007263883064274712,0.012737430167597772,0.009886426829370316,438.45092654562427,0.0,0
titanic_ball,titanic,ball,3e-06,"(10,10,10)","[10.0, 10.0, 10.0]",non-reversible,0.6759949733885274,0.687808988764045,0.046086038644689936,0.6978770949720671,0.05066374872027685,0.011525724423417993,0.006531733997878017,0.012513966480446932,0.009890424703553535,438.48073009298236,0.0,0
titanic_ball,titanic,ball,3e-06,"(2,7,2)","[2.0, 7.0, 2.0]",non-reversible,0.6724748669426375,0.682191011235955,0.05303015683534605,0.692290502793296,0.049231794048867676,0.008005617977528084,0.00689190852516976,0.006927374301675991,0.008091113738651028,437.6720088520762,0.0,0
titanic_ball,titanic,ball,3e-06,"(1,0.25,1)","[1.0, 0.25, 1.0]",non-reversible,0.6660955056179776,0.6758988764044944,0.047842708393804084,0.6851396648044692,0.04698719252137269,0.0016262566528681165,0.0021568452569502095,-0.00022346368715083553,0.0020773310640423595,440.41653619908175,0.0,0
titanic_ball,titanic,ball,1e-06,reversible (no J),,reversible,0.570612063867534,0.5778651685393258,0.1213656257159167,0.589050279329609,0.12670895191281928,0.0,0.0,0.0,0.0,484.90517358311035,0.0,0
titanic_ball,titanic,ball,1e-06,"(0,0,0)","[0.0, 0.0, 0.0]",non-reversible,0.570612063867534,0.5778651685393258,0.1213656257159167,0.589050279329609,0.12670895191281928,0.0,0.0,0.0,0.0,484.90517358311035,0.0,0
titanic_ball,titanic,ball,1e-06,"(0.02,0.02,0.02)","[0.02, 0.02, 0.02]",non-reversible,0.5706712004730928,0.5780898876404494,0.12132831842114462,0.5886033519553073,0.12636776010716846,5.91366055588316e-05,3.841035203065125e-05,-0.0004469273743016755,0.0004469273743016755,484.90513753247876,0.0,0
titanic_ball,titanic,ball,1e-06,"(0.05,0.05,0.05)","[0.05, 0.05, 0.05]",non-reversible,0.5706889414547605,0.5776404494382023,0.1217027136908439,0.5886033519553073,0.12636776010716846,7.687758722648486e-05,7.77024017965371e-05,-0.0004469273743016755,0.0004469273743016755,484.90507564957915,0.0,0
titanic_ball,titanic,ball,1e-06,"(0.1,0.1,0.1)","[0.1, 0.1, 0.1]",non-reversible,0.5708042578356003,0.578314606741573,0.12037227001282409,0.5886033519553073,0.1262442108864045,0.0001921939680662077,0.0001617130955374456,-0.00044692737430167327,0.0006386006778205681,484.90495165944276,0.0,0
titanic_ball,titanic,ball,1e-06,"(0.25,0.25,0.25)","[0.25, 0.25, 0.25]",non-reversible,0.5710615020697812,0.578314606741573,0.12064713018328259,0.586368715083799,0.12654874744153602,0.00044943820224716766,0.0003411897399432429,-0.0026815642458100576,0.0008606495350682574,484.90442276598304,0.0,0
titanic_ball,titanic,ball,1e-06,"(0.5,0.5,0.5)","[0.5, 0.5, 0.5]",non-reversible,0.5716026020106446,0.5793820224719102,0.12041790064161266,0.5870391061452515,0.12819697413007725,0.0009905381431105531,0.0006605954683428826,-0.002011173184357542,0.0013638609626518078,484.9030152726508,0.0,0
titanic_ball,titanic,ball,1e-06,"(1,1,1)","[1.0, 1.0, 1.0]",non-reversible,0.572854819633353,0.581067415730337,0.11962104294357967,0.5886033519553073,0.12698370310934548,0.002242755765819031,0.0014602869198223245,-0.00044692737430167327,0.0018222912212625775,484.8982140682147,0.0,0
titanic_ball,titanic,ball,1e-06,"(2,2,2)","[2.0, 2.0, 2.0]",non-reversible,0.5760910703725606,0.5836516853932584,0.11917535537371723,0.594413407821229,0.12470119712597606,0.005479006505026529,0.002894495022787059,0.00536312849162012,0.004198997048063747,484.88068268759014,0.0,0
titanic_ball,titanic,ball,1e-06,"(3,3,3)","[3.0, 3.0, 3.0]",non-reversible,0.5775325251330573,0.5847191011235955,0.11890652164106337,0.5955307262569832,0.1266465373471039,0.006920461265523301,0.004010937524634768,0.006480446927374306,0.006234997286392716,484.8528733582142,0.0,0
titanic_ball,titanic,ball,1e-06,"(5,5,5)","[5.0, 5.0, 5.0]",non-reversible,0.5799763453577765,0.5892134831460674,0.11459627049727239,0.59731843575419,0.11782633695848514,0.009364281490242448,0.005701290184752846,0.008268156424581003,0.0064839777191962825,484.7688597139929,0.0,0
titanic_ball,titanic,ball,1e-06,"(7,7,7)","[7.0, 7.0, 7.0]",non-reversible,0.5781845062093436,0.5872471910112359,0.10956655626061304,0.5977653631284916,0.11443426471324791,0.0075724423418096175,0.007877836060718213,0.008715083798882679,0.00899701548120554,484.65480593123664,0.0,0
titanic_ball,titanic,ball,1e-06,"(10,10,10)","[10.0, 10.0, 10.0]",non-reversible,0.583061797752809,0.5892696629213483,0.11235375687309952,0.5932960893854748,0.11695207494669453,0.012449733885274988,0.008908499557560384,0.004245810055865924,0.009443819713571147,484.46906366926817,0.0,0
titanic_ball,titanic,ball,1e-06,"(2,7,2)","[2.0, 7.0, 2.0]",non-reversible,0.5846170904790067,0.5921348314606741,0.11223146374319905,0.6042458100558659,0.11844014608349625,0.014005026611472501,0.00501763963181608,0.015195530726256986,0.006225312236955924,484.3632326195349,0.0,0
titanic_ball,titanic,ball,1e-06,"(1,0.25,1)","[1.0, 0.25, 1.0]",non-reversible,0.5725413956238913,0.5810112359550562,0.11894522426856526,0.5888268156424581,0.12415774312773765,0.0019293317563572065,0.0012410067420993683,-0.00022346368715083775,0.0016281186588003264,484.95337182063014,0.0,0
