tag,eta,s,R,seed,rev_train,nrev_train,rev_test,nrev_test,d_train,se_train,t_train,win_train,d_test,se_test,t_test,win_test,rev_U,nrev_U,proj_rev,proj_nrev,bad_nrev,bad_rev,wall_rev,wall_nrev
within10,3e-06,5.0,32,3000,0.7162043539325843,0.7357356039325842,0.7421438547486033,0.7651885474860335,0.01953124999999999,0.004156158012364136,4.6993521280703385,0.78125,0.02304469273743017,0.0053138386287185065,4.3367317578832205,0.71875,412.905511641564,398.0048932945135,0.0,0.0,0,0,0.6320299969997905,0.8973499849998916
within10,1e-06,0.0,32,3000,0.6898700842696629,0.6898700842696629,0.7068784916201117,0.7068784916201117,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,434.083379830029,434.083379830029,0.0,0.0,0,0,0.6512444840000171,0.9136228980000851
within10,1e-06,1.0,32,3000,0.6898700842696629,0.6908795646067416,0.7068784916201117,0.7072276536312849,0.001009480337078636,0.0011734491098861807,0.860267674647221,0.4375,0.00034916201117318746,0.001807784470530638,0.19314360581419204,0.375,434.083379830029,433.1936399590626,0.0,0.0,0,0,0.694066901000042,0.9134074530002181
within10,1e-06,5.0,32,3000,0.6898700842696629,0.7139659410112359,0.7068784916201117,0.738826815642458,0.02409585674157302,0.005899776182787107,4.084198450082545,0.78125,0.03194832402234636,0.00746758932888653,4.27826472711376,0.75,434.083379830029,417.2607611328945,0.0,0.0,0,0,0.6437779350003439,0.91884208700003
within30,0.0001,0.0,32,3000,0.6012552668539326,0.6012552668539326,0.5958449720670391,0.5958449720670391,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,3084.4552729334987,3084.4552729334987,0.17734375,0.17734375,0,0,0.6959080649999123,0.9562168630000087
within30,0.0001,1.0,32,3000,0.6012552668539326,0.5923893960674157,0.5958449720670391,0.6047486033519552,-0.008865870786516851,0.02042604937991238,-0.4340472610056366,0.375,0.008903631284916213,0.02493087667019721,0.35713269945134996,0.34375,3084.4552729334987,2530.301341923476,0.17734375,0.994890625,0,0,0.6997888719997718,0.957725888999903
within30,0.0001,5.0,32,3000,0.6012552668539326,0.5401158707865168,0.5958449720670391,0.5326466480446927,-0.061139396067415724,0.021073076778728803,-2.901303720827797,0.3125,-0.06319832402234635,0.027191498960635135,-2.324194194436943,0.3125,3084.4552729334987,1419.7151919036405,0.17734375,0.99975,0,0,0.6875779179999881,0.9387011519997941
within30,3e-05,0.0,32,3000,0.6465063202247191,0.6465063202247191,0.6564245810055866,0.6564245810055866,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,732.4873417115797,732.4873417115797,0.125140625,0.125140625,0,0,0.6657544370000323,0.9239598909998676
within30,3e-05,1.0,32,3000,0.6465063202247191,0.6059954353932584,0.6564245810055866,0.61731843575419,-0.04051088483146067,0.004090449822268698,-9.903772590221385,0.0,-0.03910614525139665,0.006256066019325142,-6.250916331540748,0.0,732.4873417115797,781.1691860320128,0.125140625,0.880703125,0,0,0.6761390209999263,0.9269106950000605
within30,3e-05,5.0,32,3000,0.6465063202247191,0.6029231039325843,0.6564245810055866,0.6229050279329609,-0.04358321629213484,0.00600480110288215,-7.2580615986124855,0.0625,-0.033519553072625705,0.006565252239729996,-5.105600188486321,0.0625,732.4873417115797,670.7859600076686,0.125140625,0.99584375,0,0,0.6689714640001512,0.9278111010003158
within30,1e-05,0.0,32,3000,0.7556179775280898,0.7556179775280898,0.7852653631284916,0.7852653631284916,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,382.9277646338152,382.9277646338152,0.0,0.0,0,0,0.653630260999762,0.9054717880003409
within30,1e-05,1.0,32,3000,0.7556179775280898,0.758031952247191,0.7852653631284916,0.7850907821229051,0.0024139747191011217,0.0009122118007335504,2.64628753668823,0.5625,-0.00017458100558659026,0.0008500800288899733,-0.20537008240807225,0.1875,382.9277646338152,381.28048341879145,0.0,0.0,0,0,0.6555816439999944,0.90110304000018
within30,1e-05,5.0,32,3000,0.7556179775280898,0.7666783707865169,0.7852653631284916,0.7894553072625698,0.011060393258426969,0.0018154777840176182,6.092276840728134,0.875,0.004189944134078225,0.0021136608588466204,1.9823161868856238,0.5625,382.9277646338152,375.45424818705646,0.0,0.020953125,0,0,0.6543371709999519,0.9107637669999349
within30,3e-06,0.0,32,3000,0.7162043539325842,0.7162043539325842,0.7412709497206704,0.7412709497206704,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,412.82619928741246,412.82619928741246,0.0,0.0,0,0,0.6544447050000599,0.8999453110000104
within30,3e-06,1.0,32,3000,0.7162043539325842,0.718311095505618,0.7412709497206704,0.7426675977653632,0.002106741573033713,0.0010207745032658599,2.0638657865115326,0.65625,0.0013966480446927394,0.0011765691887908286,1.1870513506545994,0.375,412.82619928741246,411.413503706283,0.0,0.0,0,0,0.6538334580000082,0.905835197000215
within30,3e-06,5.0,32,3000,0.7162043539325842,0.7385884831460674,0.7412709497206704,0.7669343575418994,0.02238412921348315,0.004441820927547058,5.039403789257329,0.8125,0.02566340782122906,0.005540557397414818,4.631918050917298,0.75,412.82619928741246,395.55288752125693,0.0,0.0,0,0,0.6498482869997133,0.9001926360001562
