experiment,eta,lam,delta,s,train,test,d_train,t_train,d_test,t_test,U,a,penalty,near_kink,proj
titanic_ball,1e-05,10.0,0.007701635339554948,reversible,0.7643258426966293,0.7685474860335194,0.0,0.0,0.0,0.0,407.9772647745551,0.9573505829255246,24.548498506555244,1.7,0.00106
titanic_ball,1e-05,10.0,0.007701635339554948,1,0.766067415730337,0.7707262569832402,0.001741573033707864,1.1048463276940068,0.0021787709497206676,0.814496767705126,406.83964973202063,0.9574891846715459,24.39010387130885,1.56,0.0012533333333333333
titanic_ball,1e-05,10.0,0.007701635339554948,5,0.776558988764045,0.7860335195530728,0.012233146067415728,5.644107237911531,0.017486033519553072,5.141261957606784,404.1034039660099,0.958474709162504,24.63661485479286,1.76,0.0014733333333333334
titanic_ball,1e-05,15.0,0.005134423559703298,reversible,0.7618539325842696,0.764022346368715,0.0,0.0,0.0,0.0,420.61500340746153,0.9603621750303794,32.923425340019755,2.15,0.00025333333333333333
titanic_ball,1e-05,15.0,0.005134423559703298,1,0.7642275280898878,0.7703351955307263,0.0023735955056179737,1.4433117195062137,0.006312849162011165,2.409549803051607,419.3899599910998,0.964864927171408,32.583163645841566,2.02,0.0003933333333333333
titanic_ball,1e-05,15.0,0.005134423559703298,5,0.7753651685393259,0.7843016759776537,0.01351123595505618,5.360548945400025,0.02027932960893855,5.887612586890889,416.95923394607394,0.9607937792530824,33.074994934097546,2.15,0.0002866666666666667
titanic_ball,1e-05,20.0,0.003850817669777474,reversible,0.7577668539325844,0.757877094972067,0.0,0.0,0.0,0.0,431.7015243627726,0.9631881104329995,39.01094494641091,2.62,0.0
titanic_ball,1e-05,20.0,0.003850817669777474,1,0.7615449438202246,0.76536312849162,0.003778089887640457,2.350591085847492,0.007486033519553071,2.821840731516507,430.3556770968614,0.9628623162371863,38.46380146546042,2.65,2e-05
titanic_ball,1e-05,20.0,0.003850817669777474,5,0.7744241573033709,0.7818435754189943,0.01665730337078652,6.268554980203722,0.023966480446927375,6.355624245385273,428.10302908513074,0.9582811182137201,39.09316423933836,2.81,0.0
titanic_ball,3e-05,5.0,0.015403270679109895,reversible,0.7979213483146068,0.8063687150837989,0.0,0.0,0.0,0.0,378.0915938940137,0.9410944667028659,14.529542706128073,1.3,0.10981333333333333
